id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7566493,Romantic Houseboat on the Amstel,9323748,Mira,,De Pijp - Rivierenbuurt,52.35697,4.90516,Entire home/apt,199,3,35,2021-09-11,0.42,1,5,2,0363 6F56 2230 37E9 92BB
7571471,Stylish suite with private bathroom at Vondelpark,39696069,Jesse,,Zuid,52.35661,4.8567,Private room,97,2,580,2022-05-22,7.02,1,269,88,0363 D9EC C72B BA40 70D3
7576502,Homely 1930's apartment next to Vondelpark,27929731,Ronne,,Zuid,52.35341,4.84842,Entire home/apt,180,2,36,2021-09-16,0.43,1,0,2,0363 279E AF66 F092 93AA
7577306,Charming Place in Westerpark,14874263,Carolien,,Westerpark,52.38234,4.86861,Private room,120,2,47,2022-04-24,0.57,1,0,1,0363 F3FC CD49 4FD9 6645
7595349,East of Eden!  (2 bedrooms with attached bath),1333265,Arie Jan,,Oostelijk Havengebied - Indische Buurt,52.363846,4.934911,Entire home/apt,200,3,28,2019-06-30,0.45,1,0,0,0363 F4CC D8D2 DA62 C8C6
7597331,Cosy apartment with lift near Vondelpark & city!,6962255,Carola,,De Baarsjes - Oud-West,52.36398,4.85847,Entire home/apt,94,3,34,2022-05-08,0.41,1,6,5,0363 89CC F4BF 3386 A661
7616030,Lovely renovated light apartment!,39108365,Marloes,,De Baarsjes - Oud-West,52.37445,4.86167,Entire home/apt,126,2,45,2022-05-22,0.55,1,156,1,0363 0153 1D8C 54D5 1E84
7675556,Beautiful bright apartment,11116105,Naomi,,Zuid,52.34373,4.86065,Entire home/apt,145,3,10,2022-01-09,0.13,1,0,4,0363 53E2 EACD FC1D 5666
7696601,Cosy house in trendy Amsterdam East,40424273,Karien,,Oud-Oost,52.35644,4.91563,Entire home/apt,250,2,25,2021-12-13,0.53,1,0,2,0363 86C7 B195 7A26 95A5
7704803,Houseboat 'Jupiter' Amsterdam,2238440,Richard En Birgit,,Centrum-Oost,52.36252,4.90424,Entire home/apt,304,3,181,2022-05-20,2.23,2,231,25,0363 BA51 C5FC B584 9322
7704893,!! Lovely apartment !!,16692163,Mirjam,,De Baarsjes - Oud-West,52.36551,4.85472,Entire home/apt,100,1,54,2021-09-03,0.72,1,332,2,0363519A56BBD3EE35BD
7721564,Room nearby Leidseplein in a canalhouse,21185669,Saira,,De Baarsjes - Oud-West,52.36611,4.87783,Private room,80,2,15,2018-08-12,0.20,1,0,0,0363991aace2d3e713cc
7729814,Heavenly hideaway in the Pijp,12464627,Rosa,,De Pijp - Rivierenbuurt,52.35475,4.89229,Entire home/apt,170,2,37,2019-09-15,0.45,1,0,0,0363 A312 B923 995A 2B55
7743717,Perfect luxury for families and business travelers,8939849,Rienk,,De Pijp - Rivierenbuurt,52.34164,4.89379,Entire home/apt,600,4,4,2020-02-15,0.06,1,166,0,Abcd 1234 AB12 89EF A0F9
7757866,Apartment with garden close to Amstel River,12494095,Mara,,De Pijp - Rivierenbuurt,52.35208,4.90807,Entire home/apt,69,3,6,2021-12-20,0.26,1,0,3,0363 CA5F 0BB1 ACC9 25D3
7786634,Apartment in Amsterdam Westerpark,5291992,Jana,,Westerpark,52.38024,4.86973,Entire home/apt,220,2,22,2022-04-18,0.29,1,1,1,0363 96B6 2A05 B14A 5912
7786801,Sunny apt. with balcony near center,4722235,Marieke,,Bos en Lommer,52.37778,4.86073,Entire home/apt,130,5,43,2021-10-08,0.52,1,0,1,0363 98B4 E625 9D46 586A
7787732,Quirky and comfortable apartment with one bedroom,1879097,Johanna,,De Baarsjes - Oud-West,52.36978,4.86029,Entire home/apt,120,3,30,2022-03-16,0.37,1,0,3,0363 EC8D 23C0 6206 090F
7812608,villadepijp + free bicycles,41130076,Mik En Isabelle,,De Pijp - Rivierenbuurt,52.351913,4.904634,Private room,145,2,313,2022-06-04,3.78,2,247,48,0363 366D CFBB 6E65 E0BE
7814872,Little House Near the Amstel,41141933,Laetitia,,Watergraafsmeer,52.34554,4.92803,Private room,84,1,312,2021-10-10,3.77,1,98,1,0363 B84F BB58 2486 1012
7822985,Private room adjacent to the Garden room,29591818,Frans,,Noord-Oost,52.40441,4.94333,Private room,75,2,24,2022-05-08,0.61,2,8,6,0363 8401 9A8D 68B1 87B2
7829730,Best place to Relax & Rooftop with awesome view!,19908081,Michiel,,De Pijp - Rivierenbuurt,52.35501,4.89247,Entire home/apt,300,2,68,2022-05-15,0.84,1,140,7,0363 34F3 B11E 90BD 3DFD
7864783,Cozy apartment with garden (W'park),24321936,Jacco,,Westerpark,52.3826,4.86958,Entire home/apt,105,2,56,2022-05-29,0.69,1,8,3,0363 704C 9A67 A0C5 2B16
7891764,Spacious exclusive loft in Amsterdam city centre,11580214,Steve,,Centrum-West,52.36834,4.87735,Entire home/apt,180,1,15,2019-10-28,0.19,1,0,0,0363 F7E7 5587 CBD1 EF98
7895182,"Cosy, comfortable, quiet bedroom",32659450,Mieke,,Bos en Lommer,52.37676,4.83955,Private room,86,3,78,2022-06-03,0.95,2,15,4,036342317BF4C33BF998
7911798,"Modern, light, 2p, in lovely area!  (85m2)",9482781,Nanning,,De Pijp - Rivierenbuurt,52.35238,4.89341,Entire home/apt,209,3,53,2022-05-09,0.66,1,5,5,0363 399C 7573 846A 886D
7924622,Canal House Amsterdam City Center,41788459,Jill,,Centrum-Oost,52.36249,4.90725,Entire home/apt,141,2,21,2020-03-06,0.26,2,1,0,0363 935E B685 3384 FD61
7924857,Family mansion (175m2) with garden,23387617,Karina & Hans,,De Baarsjes - Oud-West,52.36935,4.86748,Entire home/apt,492,2,67,2022-05-29,0.83,1,0,11,0363 DFB7 74C7 E584 3269
7925449,Cozy Family Suite by Museum Square,31641559,Floris Lucie,,Zuid,52.35436,4.88316,Entire home/apt,179,3,246,2022-06-02,3.00,1,27,19,0363 DEAB 196F EFC9 94C2
7929179,Spectacular apartment on Oosterpark,24181982,Eduard,,Oud-Oost,52.35997,4.91497,Entire home/apt,164,3,42,2018-10-15,0.51,1,0,0,0363 8565 7DF3 46A3 D001
7932992,New bright apartment with garden,6718377,Margje,,Zuid,52.34723,4.86015,Entire home/apt,135,5,27,2022-05-07,0.33,1,8,3,0363 DC39 A6E4 35DA 099A
7945458,"Luxurious, 135m2 & rooftop terrace",39816184,Hans,,De Pijp - Rivierenbuurt,52.35758,4.89656,Entire home/apt,280,3,25,2019-10-22,0.30,1,0,0,0363 4EEB 77A8 CD08 1BC3
7969191,2 BRM APP in the heart of Amsterdam,26045647,Alexander,,Centrum-Oost,52.36097,4.89445,Entire home/apt,210,2,37,2022-03-27,0.46,1,3,7,0363 7833 3665 0A4F 3B90
7981030,Luxury ground floor apartment with garden!,42123074,Peter,,Bos en Lommer,52.3766,4.86164,Entire home/apt,175,6,45,2022-05-20,0.55,1,3,7,03631D3A0E06ED29017F
8006682,Gorgeous  Amsterdam Vondelpark house (full house),10938059,Karien En Pieter,,De Baarsjes - Oud-West,52.36058,4.869789,Entire home/apt,550,3,38,2021-08-21,0.49,1,0,5,0363 80ED 56D5 4EF6 B497
8021127,Lovely apartment in the City center,3945360,Steven,,Westerpark,52.38189,4.87265,Entire home/apt,125,3,60,2021-10-31,0.73,1,119,4,0363 8642 D21F 7879 28D7
8038640,Amazing ground floor apt. in city centre @Jordaan!,42396683,Frits,,Centrum-West,52.37739,4.88048,Private room,192,1,196,2022-04-29,2.46,1,73,4,0363 5BC3 7F52 81F9 3E9E
8073314,★★★★★ COSY ★ 3BR ★FAMILY HOUSE ★ NICE GARDEN ★★★★★,4287801,Sacha,,Oud-Noord,52.394720363652404,4.914163767003143,Entire home/apt,250,3,1,2022-05-08,1,1,15,1,0363 AE73 3CE0 288F 8DE5
8079259,Perfect Central and Quiet Canal Apartment,3580802,Bas,,Centrum-West,52.38617,4.88539,Entire home/apt,160,3,154,2022-05-30,1.97,1,138,28,0363 5473 25E5 2429 A3DF
8084800,"Houseboat Trijntje, Prinsengracht, Amsterdam,",42698391,Olaf And Mark,,Centrum-Oost,52.36314,4.89264,Entire home/apt,250,2,248,2022-05-22,3.16,1,242,45,0363 E755 8DF2 8426 B0FA
8093694,Centre apartment | GARDEN | Westerpark | CS 5min,27980215,Michelle,,Westerpark,52.38738,4.88049,Entire home/apt,270,2,33,2020-04-26,0.40,1,14,0,0363 B92B 561F A55A 66BB
8095648,Nice and cosy appartment in Amsterdam ''Oud West'',41158764,Thom,,De Baarsjes - Oud-West,52.37128,4.84862,Entire home/apt,200,2,31,2019-06-30,0.45,1,0,0,0363 CF1C A534 869E C3A6
8099820,"Modern, bright & trendy apartment",42771686,Ilse,,Bos en Lommer,52.3748,4.83992,Entire home/apt,121,2,13,2019-09-09,0.22,2,0,0,0363 EE20 6E48 2FB2 A412
8100829,Charming houseboat in the heart of Amsterdam,14150256,Anneke,,Centrum-Oost,52.36422,4.91233,Entire home/apt,175,6,17,2022-04-24,0.21,1,1,1,0363 26C6 B564 9BE5 99F7
8111159,Cosy apartment in Westerpark,7734552,Marcel,,Westerpark,52.38232,4.87028,Entire home/apt,89,4,48,2017-05-15,0.58,1,0,0,0363 827A 8A37 CF10 7EAA
8122504,Wonderful apartment in best area Jordaan,6507558,Jo,,Centrum-West,52.38013,4.8802,Entire home/apt,149,3,41,2022-05-10,0.50,1,2,6,0363 EC62 2320 B629 83CA
8146052,City center of Jordaan,28011109,Dingeman,,Centrum-West,52.38444,4.88198,Entire home/apt,150,3,18,2018-09-20,0.22,2,0,0,0363 458B 2B56 3AE4 A9EE
8163956,Landelijke woning dicht bij centrum,43090617,Harry,,Oud-Noord,52.38563,4.94881,Private room,50,1,381,2022-05-25,4.73,1,177,36,0363 0C07 A0AC CDA0 0CE4
8176659,"Cosy studio, with balcony",43147002,Nadine,,Oostelijk Havengebied - Indische Buurt,52.35869,4.94166,Entire home/apt,95,2,41,2022-06-03,0.57,1,0,8,0363 B166 4E57 2958 4BEE
8187901,Stunning and Private Apartment in Canal House,42405890,Marco,,Centrum-Oost,52.36323,4.89223,Private room,150,3,331,2022-06-05,4.05,1,11,39,03635AE8977220F341F1
8188948,Antique Style B&B with Patio in Center,9417660,Brigit,,Centrum-West,52.37632,4.89396,Private room,200,3,59,2022-05-29,0.74,1,132,24,Exempt
8189988,A very cozy apartment in Amsterdam,42462814,Bogy,,De Pijp - Rivierenbuurt,52.35654,4.89015,Entire home/apt,175,3,53,2022-05-19,0.66,1,65,6,0363 2C49 A124 EC51 CE1F
8191077,Old bar apartment,43205475,Thomas,,Centrum-Oost,52.36047,4.90124,Private room,447,1,86,2022-05-19,1.12,1,68,38,Exempt
8196105,Spacious Vondelpark Fam house 3bd/3bt/ Roof Garden,1347048,Family Of 5,,De Baarsjes - Oud-West,52.36375,4.86606,Entire home/apt,325,4,8,2017-08-29,0.10,3,0,0,0363 2AB5 614C 7208 BCA1
8201117,Authentic & quiet apt Ams. Oud-Zuid+Garden,43191575,Johanna,,Zuid,52.34281,4.86046,Entire home/apt,220,2,21,2019-09-16,0.26,1,0,0,0363 554F 0CD9 12E5 C5A7
8246207,Floor in townhouse located in 'De Pijp',43486339,Loes,,De Pijp - Rivierenbuurt,52.3567,4.89895,Private room,81,2,210,2022-06-02,2.56,1,178,33,0363 516F D227 25A0 8DC4
8269677,Big warehouse: industrial apartment in Amsterdam,2674028,Taco,,Oud-Noord,52.39521,4.91066,Entire home/apt,426,2,328,2022-05-22,4.16,3,211,44,Exempt
8278300,"Luxury, spacious, Amstel view!",43652418,Debbie,,De Pijp - Rivierenbuurt,52.34933,4.90981,Entire home/apt,165,6,41,2022-05-28,0.53,1,21,1,0363 CF8C F478 3764 15D4
8281663,Lofted Oasis near Central Station,1661620,Marly,,Oostelijk Havengebied - Indische Buurt,52.3741,4.93609,Entire home/apt,60,7,2,2017-01-01,0.03,1,0,0,0363 22A3 0C65 DFF9 A3E4
8299748,"1Bed Loft, Amsterdam West, near Vondelpark+Sofabed",1851673,C,,De Baarsjes - Oud-West,52.36004,4.85431,Entire home/apt,95,1,2,2018-07-29,0.03,1,0,0,0363 C461 4165 6933 6362
8348686,"Light, airy room with view in historic canal belt",1186531,Paul,,Centrum-Oost,52.36213,4.89372,Private room,118,2,72,2020-02-23,1.03,1,1,0,0363 4F20 B6D5 3584 1B93
8359684,"Beautiful, cosy apartment Amsterdam",29645056,Marit,,Oostelijk Havengebied - Indische Buurt,52.36444,4.93357,Entire home/apt,100,3,24,2019-09-28,0.30,1,0,0,0363 C3D6 8235 B7B2 9BE3
8361053,Scandinavian design appartement+garden near centre,4557482,Rosalie,,De Baarsjes - Oud-West,52.37107,4.8719,Entire home/apt,179,3,4,2017-07-28,0.06,1,0,0,0363 FBAE 3B78 9751 392B
8362022,Spacious cosy apartment,8859723,Wouter,,De Baarsjes - Oud-West,52.3678,4.8669,Entire home/apt,225,2,11,2019-05-14,0.15,1,155,0,0363 67E7 C5FC 7EF3 477F
8363205,Small apartment in Amsterdam West,7880042,Nalan,,Bos en Lommer,52.37856,4.86225,Entire home/apt,183,2,17,2022-05-29,0.21,1,0,5,0363 2C46 C75D DFB7 9908
8377415,Top location with amazing view + boat,44150834,Natascha,,Westerpark,52.38432,4.87742,Entire home/apt,249,5,56,2021-05-14,0.69,1,216,0,036378D17EC972DB09D6
8384069,Comfortable Room with private Shower,30827622,Pim & Juan,,Centrum-West,52.37274,4.88085,Private room,75,4,170,2022-05-30,2.44,1,150,9,0363 281D 6C03 41C9 2EF4
8398522,A spacious beautiful houseboat.,34886244,Eemke,,Oostelijk Havengebied - Indische Buurt,52.37532,4.94194,Entire home/apt,299,2,25,2019-10-21,0.31,1,0,0,0363449C64894185513C
8467413,"Spaceous apartment, water view",20861789,Remco,,De Pijp - Rivierenbuurt,52.34761,4.89937,Entire home/apt,220,2,53,2022-05-02,0.66,1,157,6,0363 2DD0 F838 3331 1CAD
8475898,Stunning apartment in Amsterdam west + balcony,40697891,Nicole,,De Baarsjes - Oud-West,52.36528,4.86357,Entire home/apt,110,5,37,2022-03-18,0.45,1,208,3,0363 4C08 581A 155C C8B0
8484166,Modern & Sunny app with balcony near Vondelpark,19272242,Hanneke,,Zuid,52.3472,4.85836,Entire home/apt,161,2,19,2020-02-10,0.42,1,0,0,0363 290E C1F5 A6FA 43AA
8490817,Sleeping on a houseboat,44718293,Ingrid,,Centrum-West,52.37787,4.89132,Private room,134,2,73,2022-05-31,0.90,1,21,4,0363 DE79 6302 D409 EA75
8502593,Charming and light apartment,14837099,Li,,De Pijp - Rivierenbuurt,52.34408,4.91061,Entire home/apt,120,3,22,2020-01-01,0.32,1,0,0,0363 A52D 4258 5FBD 7B2E
8513183,Spacious and bright apartment,37690050,Rick,,De Baarsjes - Oud-West,52.37443,4.85949,Entire home/apt,168,2,17,2020-01-05,0.21,1,29,0,0363 2F83 5D8D FC71 FC4E
8513567,"Private quiet Studio, feel at home in the Pijp.",2540184,Hellen,,De Pijp - Rivierenbuurt,52.35221,4.90685,Private room,100,3,265,2022-06-02,3.87,1,235,29,0363617F0496ED18B22E
8528299,Amsterdam Delight!,7817130,Sally,,Zuid,52.35624,4.8524,Entire home/apt,300,2,41,2019-09-23,0.54,1,0,0,036354F05FA4D8FCFF1C
8532903,It won't get better than this..,11556461,Jaap,,Centrum-Oost,52.37218,4.90604,Entire home/apt,438,1,71,2022-05-28,0.88,1,147,7,0363 35E3 F02C 1C69 5FD8
8535626,Lofthouse in Amsterdam-North,17160542,Adrian,,Oud-Noord,52.39655,4.90783,Entire home/apt,180,5,10,2020-08-04,0.12,1,3,0,0363 B3F5 9C97 DA7E 3015
8551630,"Luxurious apartment, great location",10496065,Melissa & Douwe,,De Baarsjes - Oud-West,52.36456,4.87494,Entire home/apt,295,3,36,2022-05-29,0.48,1,4,2,0363 D67C 5FDF D7F8 9B41
8573112,Stunning room/bath in bright loft,2895016,Franz And Maria,,Oud-Oost,52.35215,4.91222,Private room,100,3,107,2019-11-24,1.33,1,124,0,0363 29E5 CFF2 C90D CB33
8578108,120m2 ground apartment with garden near park!,4198054,Nora,,Oud-Oost,52.35918,4.92166,Entire home/apt,349,5,10,2019-07-19,0.14,1,160,0,0363 AE6D CE13 5E9A 5416
8584779,Stylish bright apartment in the Jordaan,21318571,Jocelyn,,Centrum-West,52.38042,4.88346,Entire home/apt,120,5,5,2018-03-18,0.07,1,0,0,0363 E987 125D 1AD1 9631
8591687,Buenas Noches - The Haven,20358179,Reinout,,Centrum-West,52.37568,4.89425,Private room,85,3,394,2022-05-21,4.85,2,87,55,0363 990D 85E3 69A2 FD44
8606715,Apartment Amsterdam Indische Buurt,45281110,Arno,,Oostelijk Havengebied - Indische Buurt,52.35957,4.93614,Entire home/apt,65,3,5,2018-06-30,0.06,1,0,0,0363 275A 4A58 F240 81AE
8644656,Authentic groundfloor appartment near Amstelcanal,32400196,Femke,,Centrum-Oost,52.36184,4.90585,Entire home/apt,205,2,41,2021-11-01,0.52,1,15,3,0363 BB4F FFBD E916 EA60
8660262,Private room in fresh design apartment,15905757,Christofoor,,De Pijp - Rivierenbuurt,52.34182,4.90491,Private room,84,2,297,2022-05-26,3.65,1,226,44,0363 EEC9 A4F7 D4A0 138F
8660698,Exclusive studio. Sarphatipark de Pijp,45507360,Mike,,De Pijp - Rivierenbuurt,52.35578,4.89791,Private room,106,3,354,2022-06-03,4.37,1,233,30,0363 B3C3 77FD ACD1 D077
8681273,Garden house in historic Sloterdijk,45588903,Gina,,Bos en Lommer,52.38657,4.84589,Entire home/apt,200,2,95,2022-06-03,1.17,1,0,15,Exempt
8694687,Central Canalside Design B&B Dream House Of Swings,8956501,Gabriella,,Westerpark,52.38385,4.87759,Private room,152,1,434,2022-05-25,5.44,1,328,25,0363 F0AB AFBE 458F 50C9
8707883,Big family house - child friendly,5646772,Jurriaan,,IJburg - Zeeburgereiland,52.3634,4.97832,Entire home/apt,207,4,1,2016-01-02,0.01,1,0,0,0363 A6C7 888E 3556 8D00
8714969,Cozy apartment on the canal,3466926,Roni,,De Baarsjes - Oud-West,52.36865,4.87174,Entire home/apt,250,4,6,2020-01-02,0.09,1,0,0,0363 3495 F225 B2E4 0DAB
8725786,"Stylish, renovated apartment near the city!",14191211,Lydia,,Oud-Oost,52.35443,4.91673,Entire home/apt,179,3,46,2019-10-06,0.61,1,0,0,0363 BCEA DBAC 649B D2C2
8743652,Spacious&Trendy 2floor apartment + big roofterrace,3115518,Anoes,,Bos en Lommer,52.37643,4.85673,Entire home/apt,106,1,64,2022-01-23,0.79,1,5,4,0363 BA04 35B2 94ED BE87
8744580,"White spacious apartment, east Amsterdam (100m2)",3644637,Wouter,,Oud-Oost,52.35158,4.91975,Entire home/apt,111,2,29,2020-08-08,0.36,2,0,0,0363 AA89 A799 7DC7 54C8
8749341,Centre - Rooftop Terrace & Unique Colorful Room,45891368,Sas,,Centrum-Oost,52.37254,4.90382,Private room,108,2,296,2022-05-25,3.70,1,128,26,0363 B897 E97C E11D 00DE
8754550,Beautiful Amstel river view apartment | 3p,41708903,Carolien,,De Pijp - Rivierenbuurt,52.35025,4.91065,Entire home/apt,195,5,59,2019-08-14,0.74,1,0,0,0363 4489 0CC5 43BA F830
8759098,Lovely Houseboat in Historic Centre!,45934042,Malaika,,Centrum-Oost,52.37559,4.90682,Entire home/apt,251,2,36,2022-04-18,0.45,1,57,2,0363 1E43 7AC3 642F 2767
8770120,Lovely 2 bedrooms apartment,3150708,Estanislao,,Bos en Lommer,52.37614,4.84966,Entire home/apt,140,4,32,2022-02-06,0.41,1,0,4,0363 B897 8FF3 D6FC 9E3E
8776772,Dream Houseboat on Amazing Canal,45917375,Marloes,,Centrum-Oost,52.37445,4.90541,Entire home/apt,264,6,16,2022-01-16,0.20,1,0,1,0363 7242 D118 A714 2E2B
8792635,Beautiful and cozy apartment in OldWest Amsterdam*,46064520,George,,De Baarsjes - Oud-West,52.36645,4.87192,Entire home/apt,100,3,34,2022-05-24,0.52,1,62,10,0363 B7A5 1997 00B7 645F
8792777,floating studio nescio,46076562,Renata,,Oud-Noord,52.38726,4.93774,Private room,160,3,80,2022-05-22,1.06,1,282,11,0363 B892 9CCA 9D3A EF42
8798384,Familie appartement with garden near centrum.,46104716,Hadewijch,,Watergraafsmeer,52.3511,4.94085,Entire home/apt,150,4,13,2022-05-06,0.17,1,42,4,0363 6BA3 D9EE 979C F004
8808299,"Authentic, canal view full appartment + free WIFI",46148113,Marcel,,Centrum-West,52.37249,4.87565,Private room,99,2,188,2021-11-14,2.33,1,0,3,Abcd 1234 AB12 89EF A0F9
8826432,Perfect quiet canal apartment!,25503705,Jan,,Watergraafsmeer,52.35333,4.92403,Entire home/apt,111,2,17,2018-03-26,0.29,1,0,0,0363 A0E2 1255 D099 58C3
8835898,Room in a charming canal house - 23,24002310,Hans,,Centrum-Oost,52.36431,4.89932,Private room,88,2,165,2022-05-30,2.08,4,10,35,Exempt
8837071,Cozy apartment in city center,13034277,Theo,,De Baarsjes - Oud-West,52.36455,4.87712,Entire home/apt,140,2,1,2016-01-01,0.01,1,0,0,0363 0C20 1768 FAAA 3556
8872533,Apartment in Amsterdam,17669453,Jasper,,De Baarsjes - Oud-West,52.36417,4.85599,Entire home/apt,170,3,11,2022-04-20,0.14,1,0,1,0363A0C9933BDFD79295
8877094,Love Nest - Amsterdam,4519705,Anamaria & Leonard,,Watergraafsmeer,52.3486,4.94272,Entire home/apt,139,3,31,2022-05-01,0.38,1,156,1,0363 AA89 A3A0 2B30 B945
8879722,Cosy studio on the Houseboat Canal view,46466691,Maja,,Centrum-West,52.37786,4.8863,Private room,170,1,53,2022-06-02,0.66,1,247,14,0363 DBB5 F448 15AE 6B02
8880908,"Trendy, bright home in city center",14183444,Bas,,De Baarsjes - Oud-West,52.36779,4.87177,Entire home/apt,200,2,84,2022-04-27,1.05,1,48,4,0363 B262 FC2D 4D19 8086
8896452,Elegant House in Museumquarter,2794849,Yasha & Dessi,,Zuid,52.35471,4.88151,Entire home/apt,460,3,26,2019-08-05,0.33,2,0,0,0363 A649 7949 F72D 1DBF
8913666,Two bedroom apartment fulfilled with light.,2651625,Jussi,,Westerpark,52.39134,4.87707,Entire home/apt,229,5,20,2020-01-05,0.28,1,0,0,0363 01BF 02A5 6B52 47EF
8920212,Beautiful spacey house at the Amstel near station,46643228,Laetitia,,Watergraafsmeer,52.34139,4.92011,Entire home/apt,695,3,18,2019-05-17,0.22,1,183,0,0363 2203 A317 1780 BB69
8930278,Comfortable place in great area,6488934,Nadia,,De Pijp - Rivierenbuurt,52.35065,4.8878,Entire home/apt,140,3,27,2019-09-17,0.34,1,0,0,0363 644C 888B 42B1 3FBF
8977362,Renovated apartement with garden,38372252,Ferdinand,,Oud-Oost,52.35278,4.91919,Entire home/apt,249,3,39,2022-03-23,0.52,1,155,4,0363 0683 F040 CCEB C606
9003963,Private Floor in Canal House at the Skinny Bridge,47021452,Louise,,Centrum-Oost,52.36425,4.90359,Private room,120,1,592,2022-06-03,7.54,1,205,47,03631A1DE0E3E3AB83B6
9017567,Cosy family home in the North of Amsterdam,6681286,Tess,,Oud-Noord,52.396805,4.915318,Entire home/apt,150,5,0,,,1,182,0,0363 17C8 6C2B 2034 979A
9021865,Central apartment @ Vondelpark,4761847,Pieter,,De Baarsjes - Oud-West,52.35954,4.86128,Entire home/apt,450,3,10,2022-04-15,0.20,1,162,1,0363 E7E2 0971 DEDB DABD
9040505,Luxurious apartment. Delightful. Near museums.,47179858,Mineke,,Zuid,52.35727,4.87465,Entire home/apt,285,2,29,2022-03-22,0.37,1,8,4,0363 3D1E E1FA 4476 5BB4
9045244,Loft apartment with a roofterrace close to Jordaan,29693546,Monika,,Westerpark,52.37864,4.87505,Entire home/apt,111,7,45,2022-03-27,0.65,1,0,6,0363 CA3D 7855 1EDA D2AA
9070642,Luxury monumental 3 floor house,47264521,Nanda En Arno,,Zuid,52.35222,4.86182,Entire home/apt,345,3,45,2022-01-02,0.58,1,7,2,0363 79C2 A59B AE6B DD79
9075972,Cosy place near Jordaan and Westerpark,47334123,Marten,,Westerpark,52.38095,4.86907,Entire home/apt,130,4,44,2021-09-04,0.55,1,0,1,0363 E004 0220 E4EC F8B9
9078341,Modern Apartment in De Pijp,47343985,Luka,,De Pijp - Rivierenbuurt,52.35116532597855,4.895432936794861,Entire home/apt,195,3,1,2022-05-15,1,1,8,1,0363 2419 769C FAC4 F9FF
9103703,Cosy apartment near city center,15073333,Erwin,,Oostelijk Havengebied - Indische Buurt,52.36417,4.93963,Entire home/apt,85,2,79,2022-05-08,0.99,1,1,7,0363 BDF5 CDFF 0446 2C39
9104541,The Get Away Studio,4342237,Dani Snow,,De Baarsjes - Oud-West,52.36577,4.8613,Private room,80,3,260,2022-05-22,3.24,1,6,35,03632B04A0B44BF7A6F3
9108470,Bright apartment with a garden,7390838,Pieter,,Oostelijk Havengebied - Indische Buurt,52.36008,4.94462,Entire home/apt,125,45,20,2021-11-18,0.25,1,364,2,0363 D913 25D4 1A59 7280
9135417,Private room in art collectors’ home,6384372,Rein,,Zuid,52.34847,4.87634,Private room,114,1,99,2022-06-02,2.29,1,130,33,0363 E87E EA32 13C3 B8AD
9181640,Nice apartment in center of Amsterdam,23060282,Jesse,,De Baarsjes - Oud-West,52.37239,4.87172,Private room,98,3,301,2022-05-30,3.78,2,273,38,0363 BF5F B791 42A7 0F98
